Delta_Sector_ID,Delta_Sector,SOC_Code,SOC_Title,Employment_Thousands,Staffing_Share_Pct
5,Management Consulting Firms,17-1022,Surveyors,0.6,0.03
5,Management Consulting Firms,19-3032,Industrial-organizational psychologists,0.6,0.03
5,Management Consulting Firms,27-3091,Interpreters and translators,0.6,0.03
5,Management Consulting Firms,43-9071,"Office machine operators, except computer",0.6,0.03
5,Management Consulting Firms,47-2073,Operating engineers and other construction equipment operators,0.6,0.03
5,Management Consulting Firms,47-2152,"Plumbers, pipefitters, and steamfitters",0.6,0.03
5,Management Consulting Firms,15-2099,"Mathematical science occupations, all other",0.5,0.03
5,Management Consulting Firms,17-2151,"Mining and geological engineers, including mining safety engineers",0.5,0.03
5,Management Consulting Firms,17-3013,Mechanical drafters,0.5,0.03
5,Management Consulting Firms,19-4031,Chemical technicians,0.5,0.03
5,Management Consulting Firms,27-4021,Photographers,0.5,0.03
5,Management Consulting Firms,29-2061,Licensed practical and licensed vocational nurses,0.5,0.03
5,Management Consulting Firms,49-9041,Industrial machinery mechanics,0.5,0.03
5,Management Consulting Firms,53-3053,Shuttle drivers and chauffeurs,0.5,0.03
5,Management Consulting Firms,13-2053,Insurance underwriters,0.4,0.02
5,Management Consulting Firms,19-2099,"Physical scientists, all other",0.4,0.02
5,Management Consulting Firms,21-1012,"Educational, guidance, and career counselors and advisors",0.4,0.02
5,Management Consulting Firms,21-1094,Community health workers,0.4,0.02
5,Management Consulting Firms,21-1099,"Community and social service specialists, all other",0.4,0.02
5,Management Consulting Firms,23-2099,"Legal support workers, all other",0.4,0.02
5,Management Consulting Firms,25-3021,Self-enrichment teachers,0.4,0.02
5,Management Consulting Firms,27-4031,"Camera operators, television, video, and film",0.4,0.02
5,Management Consulting Firms,29-2052,Pharmacy technicians,0.4,0.02
5,Management Consulting Firms,35-2012,"Cooks, institution and cafeteria",0.4,0.02
5,Management Consulting Firms,43-5021,Couriers and messengers,0.4,0.02
5,Management Consulting Firms,13-2061,Financial examiners,0.3,0.02
5,Management Consulting Firms,17-3012,Electrical and electronics drafters,0.3,0.02
5,Management Consulting Firms,17-3027,Mechanical engineering technologists and technicians,0.3,0.02
5,Management Consulting Firms,19-1022,Microbiologists,0.3,0.02
5,Management Consulting Firms,19-2012,Physicists,0.3,0.02
5,Management Consulting Firms,19-3093,Historians,0.3,0.02
5,Management Consulting Firms,25-9021,Farm and home management educators,0.3,0.02
5,Management Consulting Firms,27-1014,Special effects artists and animators,0.3,0.02
5,Management Consulting Firms,37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",0.3,0.02
5,Management Consulting Firms,43-2011,"Switchboard operators, including answering service",0.3,0.02
5,Management Consulting Firms,43-4021,Correspondence clerks,0.3,0.02
5,Management Consulting Firms,43-4131,Loan interviewers and clerks,0.3,0.02
5,Management Consulting Firms,43-6012,Legal secretaries and administrative assistants,0.3,0.02
5,Management Consulting Firms,43-9031,Desktop publishers,0.3,0.02
5,Management Consulting Firms,47-2031,Carpenters,0.3,0.02
5,Management Consulting Firms,49-3042,"Mobile heavy equipment mechanics, except engines",0.3,0.02
5,Management Consulting Firms,49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",0.3,0.02
5,Management Consulting Firms,49-9098,"Helpers--installation, maintenance, and repair workers",0.3,0.02
5,Management Consulting Firms,51-4121,"Welders, cutters, solderers, and brazers",0.3,0.02
5,Management Consulting Firms,51-9198,Helpers--production workers,0.3,0.02
5,Management Consulting Firms,13-1075,Labor relations specialists,0.2,0.01
5,Management Consulting Firms,13-2041,Credit analysts,0.2,0.01
5,Management Consulting Firms,13-2071,Credit counselors,0.2,0.01
5,Management Consulting Firms,17-1012,Landscape architects,0.2,0.01
5,Management Consulting Firms,17-2131,Materials engineers,0.2,0.01
5,Management Consulting Firms,17-3026,Industrial engineering technologists and technicians,0.2,0.01
5,Management Consulting Firms,19-1041,Epidemiologists,0.2,0.01
5,Management Consulting Firms,19-2021,Atmospheric and space scientists,0.2,0.01
5,Management Consulting Firms,19-3033,Clinical and counseling psychologists,0.2,0.01
5,Management Consulting Firms,27-1025,Interior designers,0.2,0.01
5,Management Consulting Firms,29-1215,Family medicine physicians,0.2,0.01
5,Management Consulting Firms,33-1091,First-line supervisors of security workers,0.2,0.01
5,Management Consulting Firms,39-7010,Tour and travel guides,0.2,0.01
5,Management Consulting Firms,43-3099,"Financial clerks, all other",0.2,0.01
5,Management Consulting Firms,45-1011,"First-line supervisors of farming, fishing, and forestry workers",0.2,0.01
5,Management Consulting Firms,11-9161,Emergency management directors,0.1,0.01
5,Management Consulting Firms,19-2032,Materials scientists,0.1,0.01
5,Management Consulting Firms,21-1023,Mental health and substance abuse social workers,0.1,0.01
5,Management Consulting Firms,27-3099,"Media and communication workers, all other",0.1,0.01
5,Management Consulting Firms,27-4099,"Media and communication equipment workers, all other",0.1,0.01
5,Management Consulting Firms,29-1131,Veterinarians,0.1,0.01
5,Management Consulting Firms,33-1099,"First-line supervisors of protective service workers, all other",0.1,0.01
5,Management Consulting Firms,33-2011,Firefighters,0.1,0.01
5,Management Consulting Firms,37-1011,First-line supervisors of housekeeping and janitorial workers,0.1,0.01
5,Management Consulting Firms,37-1012,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",0.1,0.01
5,Management Consulting Firms,41-2021,Counter and rental clerks,0.1,0.01
5,Management Consulting Firms,43-5111,"Weighers, measurers, checkers, and samplers, recordkeeping",0.1,0.01
5,Management Consulting Firms,43-9022,Word processors and typists,0.1,0.01
5,Management Consulting Firms,45-2091,Agricultural equipment operators,0.1,0.01
5,Management Consulting Firms,45-2099,"Agricultural workers, all other",0.1,0.01
5,Management Consulting Firms,49-9062,Medical equipment repairers,0.1,0.01
5,Management Consulting Firms,49-9094,Locksmiths and safe repairers,0.1,0.01
5,Management Consulting Firms,51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",0.1,0.01
5,Management Consulting Firms,51-9161,Computer numerically controlled tool operators,0.1,0.01
5,Management Consulting Firms,53-3099,"Motor vehicle operators, all other",0.1,0.01
6,Accounting & Tax Firms,13-2011,Accountants and auditors,362.1,32.02
6,Accounting & Tax Firms,43-3031,"Bookkeeping, accounting, and auditing clerks",108.7,9.61
6,Accounting & Tax Firms,13-2082,Tax preparers,73.2,6.47
6,Accounting & Tax Firms,11-3031,Financial managers,54.6,4.83
6,Accounting & Tax Firms,43-6014,"Secretaries and administrative assistants, except legal, medical, and executive",42.1,3.72
6,Accounting & Tax Firms,11-1021,General and operations managers,34.3,3.03
6,Accounting & Tax Firms,43-9061,"Office clerks, general",32.8,2.9
6,Accounting & Tax Firms,13-1111,Management analysts,32.1,2.84
6,Accounting & Tax Firms,43-3021,Billing and posting clerks,28.4,2.51
6,Accounting & Tax Firms,43-1011,First-line supervisors of office and administrative support workers,25.3,2.24
6,Accounting & Tax Firms,43-3051,Payroll and timekeeping clerks,19.8,1.75
6,Accounting & Tax Firms,43-4051,Customer service representatives,19.7,1.74
6,Accounting & Tax Firms,41-3091,"Sales representatives of services, except advertising, insurance, financial services, and travel",19.6,1.73
6,Accounting & Tax Firms,13-1071,Human resources specialists,18.2,1.61
6,Accounting & Tax Firms,43-4171,Receptionists and information clerks,14.1,1.25
6,Accounting & Tax Firms,11-3021,Computer and information systems managers,11.8,1.04
6,Accounting & Tax Firms,13-2051,Financial and investment analysts,10.3,0.91
6,Accounting & Tax Firms,15-1252,Software developers,10.3,0.91
6,Accounting & Tax Firms,13-1199,"Business operations specialists, all other",10.0,0.88
6,Accounting & Tax Firms,11-9199,"Managers, all other",8.8,0.78
6,Accounting & Tax Firms,43-6011,Executive secretaries and executive administrative assistants,8.3,0.73
6,Accounting & Tax Firms,15-1232,Computer user support specialists,8.1,0.72
6,Accounting & Tax Firms,43-9021,Data entry keyers,7.8,0.69
6,Accounting & Tax Firms,15-1211,Computer systems analysts,7.6,0.67
6,Accounting & Tax Firms,27-2011,Actors,7.5,0.66
6,Accounting & Tax Firms,13-1161,Market research analysts and marketing specialists,6.9,0.61
6,Accounting & Tax Firms,15-1212,Information security analysts,6.2,0.55
6,Accounting & Tax Firms,29-2072,Medical records specialists,6.2,0.55
6,Accounting & Tax Firms,13-1082,Project management specialists,6.0,0.53
6,Accounting & Tax Firms,43-3011,Bill and account collectors,4.9,0.43
6,Accounting & Tax Firms,15-1299,"Computer occupations, all other",4.8,0.42
6,Accounting & Tax Firms,11-2021,Marketing managers,4.7,0.42
6,Accounting & Tax Firms,11-3121,Human resources managers,4.5,0.4
6,Accounting & Tax Firms,49-9071,"Maintenance and repair workers, general",4.4,0.39
6,Accounting & Tax Firms,11-2022,Sales managers,4.3,0.38
6,Accounting & Tax Firms,13-2052,Personal financial advisors,4.3,0.38
6,Accounting & Tax Firms,53-7062,"Laborers and freight, stock, and material movers, hand",4.2,0.37
6,Accounting & Tax Firms,15-2051,Data scientists,4.1,0.36
6,Accounting & Tax Firms,41-2031,Retail salespersons,4.0,0.35
6,Accounting & Tax Firms,11-3012,Administrative services managers,3.2,0.28
6,Accounting & Tax Firms,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",3.1,0.27
6,Accounting & Tax Firms,13-2054,Financial risk specialists,2.8,0.25
6,Accounting & Tax Firms,43-9041,Insurance claims and policy processing clerks,2.8,0.25
6,Accounting & Tax Firms,13-1141,"Compensation, benefits, and job analysis specialists",2.7,0.24
6,Accounting & Tax Firms,13-1041,Compliance officers,2.6,0.23
6,Accounting & Tax Firms,15-1231,Computer network support specialists,2.6,0.23
6,Accounting & Tax Firms,11-9141,"Property, real estate, and community association managers",2.5,0.22
6,Accounting & Tax Firms,43-9199,"Office and administrative support workers, all other",2.5,0.22
6,Accounting & Tax Firms,15-1244,Network and computer systems administrators,2.4,0.21
6,Accounting & Tax Firms,13-1151,Training and development specialists,2.3,0.2
6,Accounting & Tax Firms,23-1011,Lawyers,2.2,0.19
6,Accounting & Tax Firms,15-1221,Computer and information research scientists,2.1,0.19
6,Accounting & Tax Firms,15-1253,Software quality assurance analysts and testers,2.0,0.18
6,Accounting & Tax Firms,11-1011,Chief executives,1.9,0.17
6,Accounting & Tax Firms,13-2099,"Financial specialists, all other",1.9,0.17
6,Accounting & Tax Firms,15-1251,Computer programmers,1.9,0.17
6,Accounting & Tax Firms,43-6013,Medical secretaries and administrative assistants,1.8,0.16
6,Accounting & Tax Firms,27-2012,Producers and directors,1.7,0.15
6,Accounting & Tax Firms,43-4071,File clerks,1.7,0.15
6,Accounting & Tax Firms,13-1031,"Claims adjusters, examiners, and investigators",1.3,0.11
6,Accounting & Tax Firms,31-1120,Home health and personal care aides,1.2,0.11
6,Accounting & Tax Firms,13-1020,Buyers and purchasing agents,1.1,0.1
6,Accounting & Tax Firms,41-1012,First-line supervisors of non-retail sales workers,1.1,0.1
6,Accounting & Tax Firms,43-5061,"Production, planning, and expediting clerks",1.1,0.1
6,Accounting & Tax Firms,15-1241,Computer network architects,1.0,0.09
6,Accounting & Tax Firms,15-1255,Web and digital interface designers,1.0,0.09
6,Accounting & Tax Firms,29-1141,Registered nurses,0.9,0.08
6,Accounting & Tax Firms,37-2012,Maids and housekeeping cleaners,0.9,0.08
6,Accounting & Tax Firms,41-4011,"Sales representatives, wholesale and manufacturing, technical and scientific products",0.9,0.08
6,Accounting & Tax Firms,15-2011,Actuaries,0.8,0.07
6,Accounting & Tax Firms,27-4031,"Camera operators, television, video, and film",0.8,0.07
6,Accounting & Tax Firms,41-3031,"Securities, commodities, and financial services sales agents",0.8,0.07
6,Accounting & Tax Firms,43-9051,"Mail clerks and mail machine operators, except postal service",0.8,0.07
6,Accounting & Tax Firms,47-2111,Electricians,0.8,0.07
6,Accounting & Tax Firms,13-2061,Financial examiners,0.7,0.06
6,Accounting & Tax Firms,27-3031,Public relations specialists,0.7,0.06
6,Accounting & Tax Firms,43-4161,"Human resources assistants, except payroll and timekeeping",0.7,0.06
6,Accounting & Tax Firms,13-2020,Property appraisers and assessors,0.6,0.05
6,Accounting & Tax Firms,15-1254,Web developers,0.6,0.05
6,Accounting & Tax Firms,27-1024,Graphic designers,0.6,0.05
6,Accounting & Tax Firms,41-2021,Counter and rental clerks,0.6,0.05
6,Accounting & Tax Firms,43-3099,"Financial clerks, all other",0.6,0.05
6,Accounting & Tax Firms,43-4111,"Interviewers, except eligibility and loan",0.6,0.05
6,Accounting & Tax Firms,47-2031,Carpenters,0.6,0.05
6,Accounting & Tax Firms,49-1011,"First-line supervisors of mechanics, installers, and repairers",0.6,0.05
6,Accounting & Tax Firms,15-1242,Database administrators,0.5,0.04
6,Accounting & Tax Firms,15-1243,Database architects,0.5,0.04
6,Accounting & Tax Firms,31-9092,Medical assistants,0.5,0.04
6,Accounting & Tax Firms,33-9032,Security guards,0.5,0.04
6,Accounting & Tax Firms,41-1011,First-line supervisors of retail sales workers,0.5,0.04
6,Accounting & Tax Firms,43-5021,Couriers and messengers,0.5,0.04
6,Accounting & Tax Firms,43-5032,"Dispatchers, except police, fire, and ambulance",0.5,0.04
6,Accounting & Tax Firms,43-5071,"Shipping, receiving, and inventory clerks",0.5,0.04
6,Accounting & Tax Firms,45-2092,"Farmworkers and laborers, crop, nursery, and greenhouse",0.5,0.04
6,Accounting & Tax Firms,11-3013,Facilities managers,0.4,0.04
6,Accounting & Tax Firms,11-3131,Training and development managers,0.4,0.04
