Function_ID,Function_Name,SOC_Code,Delta_Sector_ID,Delta_Sector,Employment_Thousands
6,Sales & Business Development,41-9011,18,Transportation & Warehousing,0.3
6,Sales & Business Development,41-9011,19,Wholesale Trade,3.6
6,Sales & Business Development,41-9011,20,Accommodation & Food Services,0.6
6,Sales & Business Development,41-9012,3,Healthcare & Life Sciences,0.6
6,Sales & Business Development,41-9012,8,Staffing & Recruitment Agencies,0.1
6,Sales & Business Development,41-9012,10,Education & Academia,0.9
6,Sales & Business Development,41-9012,12,Media Publishing & Entertainment,0.1
6,Sales & Business Development,41-9041,1,Finance & Financial Services,4.8
6,Sales & Business Development,41-9041,2,Technology & Software,1.9
6,Sales & Business Development,41-9041,3,Healthcare & Life Sciences,3.0
6,Sales & Business Development,41-9041,5,Management Consulting Firms,2.1
6,Sales & Business Development,41-9041,7,Advertising & PR Agencies,0.8
6,Sales & Business Development,41-9041,10,Education & Academia,0.1
6,Sales & Business Development,41-9041,12,Media Publishing & Entertainment,0.2
6,Sales & Business Development,41-9041,15,Manufacturing,0.1
6,Sales & Business Development,41-9041,16,Retail Trade,0.4
6,Sales & Business Development,41-9041,17,Construction,3.2
6,Sales & Business Development,41-9041,19,Wholesale Trade,1.4
6,Sales & Business Development,41-9041,20,Accommodation & Food Services,0.1
6,Sales & Business Development,41-9091,7,Advertising & PR Agencies,0.2
6,Sales & Business Development,41-9091,17,Construction,1.1
6,Sales & Business Development,41-9091,19,Wholesale Trade,0.1
6,Sales & Business Development,41-9099,1,Finance & Financial Services,16.4
6,Sales & Business Development,41-9099,2,Technology & Software,3.9
6,Sales & Business Development,41-9099,3,Healthcare & Life Sciences,1.5
6,Sales & Business Development,41-9099,5,Management Consulting Firms,1.1
6,Sales & Business Development,41-9099,6,Accounting & Tax Firms,0.2
6,Sales & Business Development,41-9099,7,Advertising & PR Agencies,1.8
6,Sales & Business Development,41-9099,8,Staffing & Recruitment Agencies,1.5
6,Sales & Business Development,41-9099,10,Education & Academia,0.1
6,Sales & Business Development,41-9099,11,Government & Public Administration,0.4
6,Sales & Business Development,41-9099,12,Media Publishing & Entertainment,0.6
6,Sales & Business Development,41-9099,14,Architecture & Engineering Firms,0.2
6,Sales & Business Development,41-9099,15,Manufacturing,3.0
6,Sales & Business Development,41-9099,16,Retail Trade,19.3
6,Sales & Business Development,41-9099,17,Construction,2.4
6,Sales & Business Development,41-9099,18,Transportation & Warehousing,0.5
6,Sales & Business Development,41-9099,19,Wholesale Trade,9.2
6,Sales & Business Development,41-9099,20,Accommodation & Food Services,0.7
16,Office & Administrative Support,43-1011,1,Finance & Financial Services,196.2
16,Office & Administrative Support,43-1011,2,Technology & Software,39.1
16,Office & Administrative Support,43-1011,3,Healthcare & Life Sciences,248.2
16,Office & Administrative Support,43-1011,4,Law Firms & Legal Services,22.4
16,Office & Administrative Support,43-1011,5,Management Consulting Firms,22.8
16,Office & Administrative Support,43-1011,6,Accounting & Tax Firms,25.3
16,Office & Administrative Support,43-1011,7,Advertising & PR Agencies,21.0
16,Office & Administrative Support,43-1011,8,Staffing & Recruitment Agencies,18.3
16,Office & Administrative Support,43-1011,9,Real Estate & Property,21.2
16,Office & Administrative Support,43-1011,10,Education & Academia,34.6
16,Office & Administrative Support,43-1011,11,Government & Public Administration,46.3
16,Office & Administrative Support,43-1011,12,Media Publishing & Entertainment,6.2
16,Office & Administrative Support,43-1011,13,Energy & Utilities,7.9
16,Office & Administrative Support,43-1011,14,Architecture & Engineering Firms,20.0
16,Office & Administrative Support,43-1011,15,Manufacturing,44.1
16,Office & Administrative Support,43-1011,16,Retail Trade,77.0
16,Office & Administrative Support,43-1011,17,Construction,56.8
16,Office & Administrative Support,43-1011,18,Transportation & Warehousing,75.3
16,Office & Administrative Support,43-1011,19,Wholesale Trade,66.4
16,Office & Administrative Support,43-1011,20,Accommodation & Food Services,44.6
16,Office & Administrative Support,43-2011,1,Finance & Financial Services,0.7
16,Office & Administrative Support,43-2011,2,Technology & Software,0.4
16,Office & Administrative Support,43-2011,3,Healthcare & Life Sciences,17.8
16,Office & Administrative Support,43-2011,4,Law Firms & Legal Services,0.1
16,Office & Administrative Support,43-2011,5,Management Consulting Firms,0.3
16,Office & Administrative Support,43-2011,8,Staffing & Recruitment Agencies,0.4
16,Office & Administrative Support,43-2011,9,Real Estate & Property,0.1
16,Office & Administrative Support,43-2011,10,Education & Academia,0.4
16,Office & Administrative Support,43-2011,11,Government & Public Administration,0.6
16,Office & Administrative Support,43-2011,12,Media Publishing & Entertainment,0.1
16,Office & Administrative Support,43-2011,16,Retail Trade,0.6
16,Office & Administrative Support,43-2011,18,Transportation & Warehousing,0.1
16,Office & Administrative Support,43-2011,19,Wholesale Trade,0.1
16,Office & Administrative Support,43-2011,20,Accommodation & Food Services,2.6
16,Office & Administrative Support,43-2021,2,Technology & Software,0.3
16,Office & Administrative Support,43-2021,3,Healthcare & Life Sciences,2.0
16,Office & Administrative Support,43-2021,16,Retail Trade,0.1
16,Office & Administrative Support,43-2021,20,Accommodation & Food Services,0.4
16,Office & Administrative Support,43-2099,2,Technology & Software,0.2
16,Office & Administrative Support,43-2099,3,Healthcare & Life Sciences,0.1
16,Office & Administrative Support,43-2099,11,Government & Public Administration,0.3
16,Office & Administrative Support,43-3011,1,Finance & Financial Services,37.0
16,Office & Administrative Support,43-3011,2,Technology & Software,4.8
16,Office & Administrative Support,43-3011,3,Healthcare & Life Sciences,20.2
16,Office & Administrative Support,43-3011,4,Law Firms & Legal Services,3.7
16,Office & Administrative Support,43-3011,5,Management Consulting Firms,2.2
16,Office & Administrative Support,43-3011,6,Accounting & Tax Firms,4.9
16,Office & Administrative Support,43-3011,7,Advertising & PR Agencies,1.4
16,Office & Administrative Support,43-3011,8,Staffing & Recruitment Agencies,2.9
16,Office & Administrative Support,43-3011,10,Education & Academia,0.7
16,Office & Administrative Support,43-3011,11,Government & Public Administration,1.0
16,Office & Administrative Support,43-3011,12,Media Publishing & Entertainment,0.3
16,Office & Administrative Support,43-3011,13,Energy & Utilities,1.3
16,Office & Administrative Support,43-3011,14,Architecture & Engineering Firms,0.5
16,Office & Administrative Support,43-3011,15,Manufacturing,1.2
16,Office & Administrative Support,43-3011,16,Retail Trade,2.2
16,Office & Administrative Support,43-3011,17,Construction,1.7
16,Office & Administrative Support,43-3011,18,Transportation & Warehousing,3.6
16,Office & Administrative Support,43-3011,19,Wholesale Trade,5.5
16,Office & Administrative Support,43-3011,20,Accommodation & Food Services,0.1
16,Office & Administrative Support,43-3021,1,Finance & Financial Services,21.8
16,Office & Administrative Support,43-3021,2,Technology & Software,11.5
16,Office & Administrative Support,43-3021,3,Healthcare & Life Sciences,177.5
16,Office & Administrative Support,43-3021,4,Law Firms & Legal Services,10.0
16,Office & Administrative Support,43-3021,5,Management Consulting Firms,8.0
16,Office & Administrative Support,43-3021,6,Accounting & Tax Firms,28.4
16,Office & Administrative Support,43-3021,7,Advertising & PR Agencies,3.8
16,Office & Administrative Support,43-3021,8,Staffing & Recruitment Agencies,5.7
16,Office & Administrative Support,43-3021,9,Real Estate & Property,2.1
16,Office & Administrative Support,43-3021,10,Education & Academia,4.3
16,Office & Administrative Support,43-3021,11,Government & Public Administration,0.3
16,Office & Administrative Support,43-3021,12,Media Publishing & Entertainment,1.0
16,Office & Administrative Support,43-3021,13,Energy & Utilities,2.5
16,Office & Administrative Support,43-3021,14,Architecture & Engineering Firms,3.6
16,Office & Administrative Support,43-3021,15,Manufacturing,4.1
16,Office & Administrative Support,43-3021,16,Retail Trade,12.0
16,Office & Administrative Support,43-3021,17,Construction,10.5
16,Office & Administrative Support,43-3021,18,Transportation & Warehousing,13.7
16,Office & Administrative Support,43-3021,19,Wholesale Trade,16.5
16,Office & Administrative Support,43-3021,20,Accommodation & Food Services,0.4
16,Office & Administrative Support,43-3041,20,Accommodation & Food Services,3.9
16,Office & Administrative Support,43-3051,1,Finance & Financial Services,5.3
16,Office & Administrative Support,43-3051,2,Technology & Software,3.0
16,Office & Administrative Support,43-3051,3,Healthcare & Life Sciences,9.2
16,Office & Administrative Support,43-3051,4,Law Firms & Legal Services,0.8
16,Office & Administrative Support,43-3051,5,Management Consulting Firms,3.7
16,Office & Administrative Support,43-3051,6,Accounting & Tax Firms,19.8
16,Office & Administrative Support,43-3051,7,Advertising & PR Agencies,0.6
16,Office & Administrative Support,43-3051,8,Staffing & Recruitment Agencies,10.7
16,Office & Administrative Support,43-3051,9,Real Estate & Property,2.6
16,Office & Administrative Support,43-3051,10,Education & Academia,2.3
16,Office & Administrative Support,43-3051,11,Government & Public Administration,4.8
16,Office & Administrative Support,43-3051,12,Media Publishing & Entertainment,0.9
16,Office & Administrative Support,43-3051,13,Energy & Utilities,0.4
16,Office & Administrative Support,43-3051,14,Architecture & Engineering Firms,2.0
16,Office & Administrative Support,43-3051,15,Manufacturing,5.4
16,Office & Administrative Support,43-3051,16,Retail Trade,5.3
16,Office & Administrative Support,43-3051,17,Construction,13.6
16,Office & Administrative Support,43-3051,18,Transportation & Warehousing,5.8
16,Office & Administrative Support,43-3051,19,Wholesale Trade,4.5
16,Office & Administrative Support,43-3051,20,Accommodation & Food Services,3.2
16,Office & Administrative Support,43-3061,1,Finance & Financial Services,0.7
16,Office & Administrative Support,43-3061,2,Technology & Software,1.3
16,Office & Administrative Support,43-3061,3,Healthcare & Life Sciences,4.8
16,Office & Administrative Support,43-3061,5,Management Consulting Firms,0.9
16,Office & Administrative Support,43-3061,7,Advertising & PR Agencies,0.4
16,Office & Administrative Support,43-3061,8,Staffing & Recruitment Agencies,1.1
16,Office & Administrative Support,43-3061,9,Real Estate & Property,0.2
16,Office & Administrative Support,43-3061,10,Education & Academia,0.6
16,Office & Administrative Support,43-3061,11,Government & Public Administration,11.2
16,Office & Administrative Support,43-3061,13,Energy & Utilities,0.2
16,Office & Administrative Support,43-3061,14,Architecture & Engineering Firms,0.9
16,Office & Administrative Support,43-3061,15,Manufacturing,6.0
16,Office & Administrative Support,43-3061,16,Retail Trade,1.3
16,Office & Administrative Support,43-3061,17,Construction,2.8
16,Office & Administrative Support,43-3061,18,Transportation & Warehousing,1.6
16,Office & Administrative Support,43-3061,19,Wholesale Trade,8.2
16,Office & Administrative Support,43-3061,20,Accommodation & Food Services,1.1
16,Office & Administrative Support,43-3071,1,Finance & Financial Services,338.5
16,Office & Administrative Support,43-3071,2,Technology & Software,0.2
16,Office & Administrative Support,43-3071,6,Accounting & Tax Firms,0.1
16,Office & Administrative Support,43-3071,8,Staffing & Recruitment Agencies,0.4
16,Office & Administrative Support,43-3099,1,Finance & Financial Services,23.0
16,Office & Administrative Support,43-3099,2,Technology & Software,1.4
16,Office & Administrative Support,43-3099,3,Healthcare & Life Sciences,1.4
16,Office & Administrative Support,43-3099,4,Law Firms & Legal Services,0.4
16,Office & Administrative Support,43-3099,5,Management Consulting Firms,0.2
16,Office & Administrative Support,43-3099,6,Accounting & Tax Firms,0.6
16,Office & Administrative Support,43-3099,8,Staffing & Recruitment Agencies,0.4
16,Office & Administrative Support,43-3099,10,Education & Academia,0.3
16,Office & Administrative Support,43-3099,11,Government & Public Administration,0.4
16,Office & Administrative Support,43-3099,16,Retail Trade,0.9
16,Office & Administrative Support,43-3099,17,Construction,0.1
16,Office & Administrative Support,43-3099,19,Wholesale Trade,0.2
16,Office & Administrative Support,43-3099,20,Accommodation & Food Services,0.2
16,Office & Administrative Support,43-4011,1,Finance & Financial Services,35.8
16,Office & Administrative Support,43-4011,2,Technology & Software,0.1
16,Office & Administrative Support,43-4011,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-4011,11,Government & Public Administration,0.1
16,Office & Administrative Support,43-4011,18,Transportation & Warehousing,0.7
16,Office & Administrative Support,43-4021,1,Finance & Financial Services,1.0
16,Office & Administrative Support,43-4021,3,Healthcare & Life Sciences,1.0
16,Office & Administrative Support,43-4021,5,Management Consulting Firms,0.3
16,Office & Administrative Support,43-4021,7,Advertising & PR Agencies,0.1
16,Office & Administrative Support,43-4021,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-4021,11,Government & Public Administration,0.1
16,Office & Administrative Support,43-4021,15,Manufacturing,0.1
16,Office & Administrative Support,43-4021,16,Retail Trade,0.3
16,Office & Administrative Support,43-4021,19,Wholesale Trade,0.1
16,Office & Administrative Support,43-4031,4,Law Firms & Legal Services,0.4
16,Office & Administrative Support,43-4031,11,Government & Public Administration,48.5
16,Office & Administrative Support,43-4031,16,Retail Trade,0.1
16,Office & Administrative Support,43-4041,1,Finance & Financial Services,4.0
16,Office & Administrative Support,43-4041,2,Technology & Software,0.7
16,Office & Administrative Support,43-4041,3,Healthcare & Life Sciences,0.5
16,Office & Administrative Support,43-4041,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-4041,9,Real Estate & Property,0.1
16,Office & Administrative Support,43-4041,15,Manufacturing,0.2
16,Office & Administrative Support,43-4041,16,Retail Trade,0.5
16,Office & Administrative Support,43-4041,18,Transportation & Warehousing,0.2
16,Office & Administrative Support,43-4041,19,Wholesale Trade,1.4
16,Office & Administrative Support,43-4051,1,Finance & Financial Services,531.4
16,Office & Administrative Support,43-4051,2,Technology & Software,155.7
16,Office & Administrative Support,43-4051,3,Healthcare & Life Sciences,256.0
16,Office & Administrative Support,43-4051,4,Law Firms & Legal Services,6.8
16,Office & Administrative Support,43-4051,5,Management Consulting Firms,62.0
16,Office & Administrative Support,43-4051,6,Accounting & Tax Firms,19.7
16,Office & Administrative Support,43-4051,7,Advertising & PR Agencies,40.5
16,Office & Administrative Support,43-4051,8,Staffing & Recruitment Agencies,76.2
16,Office & Administrative Support,43-4051,9,Real Estate & Property,24.2
16,Office & Administrative Support,43-4051,10,Education & Academia,11.7
16,Office & Administrative Support,43-4051,11,Government & Public Administration,20.5
16,Office & Administrative Support,43-4051,12,Media Publishing & Entertainment,8.7
16,Office & Administrative Support,43-4051,13,Energy & Utilities,24.9
16,Office & Administrative Support,43-4051,14,Architecture & Engineering Firms,9.9
16,Office & Administrative Support,43-4051,15,Manufacturing,70.1
16,Office & Administrative Support,43-4051,16,Retail Trade,345.3
16,Office & Administrative Support,43-4051,17,Construction,38.1
16,Office & Administrative Support,43-4051,18,Transportation & Warehousing,99.6
16,Office & Administrative Support,43-4051,19,Wholesale Trade,158.3
16,Office & Administrative Support,43-4051,20,Accommodation & Food Services,23.5
16,Office & Administrative Support,43-4061,1,Finance & Financial Services,0.4
16,Office & Administrative Support,43-4061,3,Healthcare & Life Sciences,3.0
16,Office & Administrative Support,43-4061,5,Management Consulting Firms,2.6
16,Office & Administrative Support,43-4061,8,Staffing & Recruitment Agencies,1.4
16,Office & Administrative Support,43-4061,9,Real Estate & Property,0.4
16,Office & Administrative Support,43-4061,11,Government & Public Administration,94.6
16,Office & Administrative Support,43-4071,1,Finance & Financial Services,6.5
16,Office & Administrative Support,43-4071,2,Technology & Software,2.6
16,Office & Administrative Support,43-4071,3,Healthcare & Life Sciences,8.1
16,Office & Administrative Support,43-4071,4,Law Firms & Legal Services,9.5
16,Office & Administrative Support,43-4071,5,Management Consulting Firms,1.5
16,Office & Administrative Support,43-4071,6,Accounting & Tax Firms,1.7
16,Office & Administrative Support,43-4071,7,Advertising & PR Agencies,0.7
16,Office & Administrative Support,43-4071,8,Staffing & Recruitment Agencies,2.7
16,Office & Administrative Support,43-4071,10,Education & Academia,1.9
16,Office & Administrative Support,43-4071,11,Government & Public Administration,2.5
16,Office & Administrative Support,43-4071,12,Media Publishing & Entertainment,0.1
16,Office & Administrative Support,43-4071,13,Energy & Utilities,0.2
16,Office & Administrative Support,43-4071,14,Architecture & Engineering Firms,0.8
16,Office & Administrative Support,43-4071,15,Manufacturing,2.0
16,Office & Administrative Support,43-4071,16,Retail Trade,3.0
16,Office & Administrative Support,43-4071,17,Construction,1.3
16,Office & Administrative Support,43-4071,18,Transportation & Warehousing,2.1
16,Office & Administrative Support,43-4071,19,Wholesale Trade,2.3
16,Office & Administrative Support,43-4081,6,Accounting & Tax Firms,0.2
16,Office & Administrative Support,43-4081,8,Staffing & Recruitment Agencies,0.9
16,Office & Administrative Support,43-4081,9,Real Estate & Property,4.1
16,Office & Administrative Support,43-4081,10,Education & Academia,0.1
16,Office & Administrative Support,43-4081,11,Government & Public Administration,0.2
16,Office & Administrative Support,43-4081,20,Accommodation & Food Services,248.5
16,Office & Administrative Support,43-4111,1,Finance & Financial Services,2.0
16,Office & Administrative Support,43-4111,2,Technology & Software,0.7
16,Office & Administrative Support,43-4111,3,Healthcare & Life Sciences,98.5
16,Office & Administrative Support,43-4111,4,Law Firms & Legal Services,1.5
16,Office & Administrative Support,43-4111,5,Management Consulting Firms,2.8
16,Office & Administrative Support,43-4111,6,Accounting & Tax Firms,0.6
16,Office & Administrative Support,43-4111,7,Advertising & PR Agencies,10.3
16,Office & Administrative Support,43-4111,9,Real Estate & Property,0.3
16,Office & Administrative Support,43-4111,10,Education & Academia,7.5
16,Office & Administrative Support,43-4111,11,Government & Public Administration,1.7
16,Office & Administrative Support,43-4111,16,Retail Trade,0.2
16,Office & Administrative Support,43-4111,19,Wholesale Trade,0.1
16,Office & Administrative Support,43-4121,2,Technology & Software,7.8
16,Office & Administrative Support,43-4121,3,Healthcare & Life Sciences,0.1
16,Office & Administrative Support,43-4121,4,Law Firms & Legal Services,0.1
16,Office & Administrative Support,43-4121,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-4121,10,Education & Academia,5.1
16,Office & Administrative Support,43-4121,11,Government & Public Administration,0.4
16,Office & Administrative Support,43-4131,1,Finance & Financial Services,149.6
16,Office & Administrative Support,43-4131,2,Technology & Software,1.3
16,Office & Administrative Support,43-4131,4,Law Firms & Legal Services,4.8
16,Office & Administrative Support,43-4131,5,Management Consulting Firms,0.3
16,Office & Administrative Support,43-4131,6,Accounting & Tax Firms,0.1
16,Office & Administrative Support,43-4131,8,Staffing & Recruitment Agencies,1.1
16,Office & Administrative Support,43-4131,10,Education & Academia,0.2
16,Office & Administrative Support,43-4131,16,Retail Trade,0.5
16,Office & Administrative Support,43-4131,17,Construction,0.5
16,Office & Administrative Support,43-4141,1,Finance & Financial Services,37.5
16,Office & Administrative Support,43-4141,8,Staffing & Recruitment Agencies,0.1
16,Office & Administrative Support,43-4151,1,Finance & Financial Services,0.2
16,Office & Administrative Support,43-4151,2,Technology & Software,2.6
16,Office & Administrative Support,43-4151,3,Healthcare & Life Sciences,1.7
16,Office & Administrative Support,43-4151,4,Law Firms & Legal Services,0.1
16,Office & Administrative Support,43-4151,5,Management Consulting Firms,0.8
16,Office & Administrative Support,43-4151,7,Advertising & PR Agencies,1.8
16,Office & Administrative Support,43-4151,8,Staffing & Recruitment Agencies,2.1
16,Office & Administrative Support,43-4151,9,Real Estate & Property,0.3
16,Office & Administrative Support,43-4151,10,Education & Academia,0.2
16,Office & Administrative Support,43-4151,12,Media Publishing & Entertainment,0.1
16,Office & Administrative Support,43-4151,13,Energy & Utilities,0.2
16,Office & Administrative Support,43-4151,14,Architecture & Engineering Firms,0.3
16,Office & Administrative Support,43-4151,15,Manufacturing,7.5
16,Office & Administrative Support,43-4151,16,Retail Trade,9.7
16,Office & Administrative Support,43-4151,17,Construction,1.4
16,Office & Administrative Support,43-4151,18,Transportation & Warehousing,6.8
16,Office & Administrative Support,43-4151,19,Wholesale Trade,21.4
16,Office & Administrative Support,43-4151,20,Accommodation & Food Services,1.2
16,Office & Administrative Support,43-4171,1,Finance & Financial Services,23.6
16,Office & Administrative Support,43-4171,2,Technology & Software,2.9
16,Office & Administrative Support,43-4171,3,Healthcare & Life Sciences,402.5
16,Office & Administrative Support,43-4171,4,Law Firms & Legal Services,24.3
16,Office & Administrative Support,43-4171,5,Management Consulting Firms,3.2
16,Office & Administrative Support,43-4171,6,Accounting & Tax Firms,14.1
16,Office & Administrative Support,43-4171,7,Advertising & PR Agencies,61.2
16,Office & Administrative Support,43-4171,8,Staffing & Recruitment Agencies,15.8
16,Office & Administrative Support,43-4171,9,Real Estate & Property,21.9
16,Office & Administrative Support,43-4171,10,Education & Academia,10.4
16,Office & Administrative Support,43-4171,11,Government & Public Administration,1.6
16,Office & Administrative Support,43-4171,12,Media Publishing & Entertainment,2.0
16,Office & Administrative Support,43-4171,13,Energy & Utilities,0.6
16,Office & Administrative Support,43-4171,14,Architecture & Engineering Firms,5.0
16,Office & Administrative Support,43-4171,15,Manufacturing,7.7
16,Office & Administrative Support,43-4171,16,Retail Trade,33.5
16,Office & Administrative Support,43-4171,17,Construction,18.0
16,Office & Administrative Support,43-4171,18,Transportation & Warehousing,4.9
16,Office & Administrative Support,43-4171,19,Wholesale Trade,13.0
16,Office & Administrative Support,43-4171,20,Accommodation & Food Services,7.0
16,Office & Administrative Support,43-4181,3,Healthcare & Life Sciences,0.2
16,Office & Administrative Support,43-4181,9,Real Estate & Property,0.4
16,Office & Administrative Support,43-4181,11,Government & Public Administration,0.1
16,Office & Administrative Support,43-4181,18,Transportation & Warehousing,96.9
16,Office & Administrative Support,43-4181,20,Accommodation & Food Services,4.5
16,Office & Administrative Support,43-4199,1,Finance & Financial Services,2.7
16,Office & Administrative Support,43-4199,2,Technology & Software,1.8
16,Office & Administrative Support,43-4199,3,Healthcare & Life Sciences,8.8
16,Office & Administrative Support,43-4199,4,Law Firms & Legal Services,0.8
16,Office & Administrative Support,43-4199,5,Management Consulting Firms,0.8
16,Office & Administrative Support,43-4199,6,Accounting & Tax Firms,0.3
16,Office & Administrative Support,43-4199,7,Advertising & PR Agencies,0.3
16,Office & Administrative Support,43-4199,8,Staffing & Recruitment Agencies,1.7
16,Office & Administrative Support,43-4199,9,Real Estate & Property,3.7
16,Office & Administrative Support,43-4199,10,Education & Academia,9.5
16,Office & Administrative Support,43-4199,11,Government & Public Administration,57.6
16,Office & Administrative Support,43-4199,13,Energy & Utilities,0.2
16,Office & Administrative Support,43-4199,14,Architecture & Engineering Firms,0.5
16,Office & Administrative Support,43-4199,15,Manufacturing,0.4
16,Office & Administrative Support,43-4199,16,Retail Trade,3.8
16,Office & Administrative Support,43-4199,17,Construction,0.7
16,Office & Administrative Support,43-4199,18,Transportation & Warehousing,1.6
16,Office & Administrative Support,43-4199,19,Wholesale Trade,0.8
16,Office & Administrative Support,43-4199,20,Accommodation & Food Services,0.5
16,Office & Administrative Support,43-5011,5,Management Consulting Firms,3.8
16,Office & Administrative Support,43-5011,8,Staffing & Recruitment Agencies,0.5
16,Office & Administrative Support,43-5011,11,Government & Public Administration,0.3
16,Office & Administrative Support,43-5011,15,Manufacturing,0.1
16,Office & Administrative Support,43-5011,18,Transportation & Warehousing,90.0
16,Office & Administrative Support,43-5011,19,Wholesale Trade,0.7
16,Office & Administrative Support,43-5021,1,Finance & Financial Services,2.3
16,Office & Administrative Support,43-5021,2,Technology & Software,0.3
16,Office & Administrative Support,43-5021,3,Healthcare & Life Sciences,26.4
16,Office & Administrative Support,43-5021,4,Law Firms & Legal Services,3.7
16,Office & Administrative Support,43-5021,5,Management Consulting Firms,0.4
16,Office & Administrative Support,43-5021,6,Accounting & Tax Firms,0.5
16,Office & Administrative Support,43-5021,7,Advertising & PR Agencies,0.3
16,Office & Administrative Support,43-5021,8,Staffing & Recruitment Agencies,0.8
16,Office & Administrative Support,43-5021,9,Real Estate & Property,0.6
16,Office & Administrative Support,43-5021,10,Education & Academia,0.3
16,Office & Administrative Support,43-5021,11,Government & Public Administration,0.3
16,Office & Administrative Support,43-5021,12,Media Publishing & Entertainment,0.2
16,Office & Administrative Support,43-5021,14,Architecture & Engineering Firms,3.5
16,Office & Administrative Support,43-5021,15,Manufacturing,0.2
16,Office & Administrative Support,43-5021,16,Retail Trade,2.3
16,Office & Administrative Support,43-5021,17,Construction,0.6
16,Office & Administrative Support,43-5021,18,Transportation & Warehousing,18.8
16,Office & Administrative Support,43-5021,19,Wholesale Trade,0.5
16,Office & Administrative Support,43-5021,20,Accommodation & Food Services,0.2
16,Office & Administrative Support,43-5031,3,Healthcare & Life Sciences,8.5
16,Office & Administrative Support,43-5031,10,Education & Academia,1.1
16,Office & Administrative Support,43-5031,11,Government & Public Administration,5.6
16,Office & Administrative Support,43-5041,8,Staffing & Recruitment Agencies,0.4
16,Office & Administrative Support,43-5041,13,Energy & Utilities,5.4
16,Office & Administrative Support,43-5041,17,Construction,0.1
16,Office & Administrative Support,43-5061,1,Finance & Financial Services,3.6
16,Office & Administrative Support,43-5061,2,Technology & Software,12.6
16,Office & Administrative Support,43-5061,3,Healthcare & Life Sciences,31.9
16,Office & Administrative Support,43-5061,4,Law Firms & Legal Services,1.5
16,Office & Administrative Support,43-5061,5,Management Consulting Firms,5.8
16,Office & Administrative Support,43-5061,6,Accounting & Tax Firms,1.1
16,Office & Administrative Support,43-5061,7,Advertising & PR Agencies,3.6
16,Office & Administrative Support,43-5061,8,Staffing & Recruitment Agencies,10.3
16,Office & Administrative Support,43-5061,9,Real Estate & Property,2.1
16,Office & Administrative Support,43-5061,10,Education & Academia,4.0
16,Office & Administrative Support,43-5061,11,Government & Public Administration,7.2
16,Office & Administrative Support,43-5061,12,Media Publishing & Entertainment,10.3
16,Office & Administrative Support,43-5061,13,Energy & Utilities,5.1
16,Office & Administrative Support,43-5061,14,Architecture & Engineering Firms,12.7
16,Office & Administrative Support,43-5061,15,Manufacturing,83.8
16,Office & Administrative Support,43-5061,16,Retail Trade,8.1
16,Office & Administrative Support,43-5061,17,Construction,21.4
16,Office & Administrative Support,43-5061,18,Transportation & Warehousing,29.1
16,Office & Administrative Support,43-5061,19,Wholesale Trade,28.9
16,Office & Administrative Support,43-5061,20,Accommodation & Food Services,3.2
16,Office & Administrative Support,43-5071,1,Finance & Financial Services,1.4
16,Office & Administrative Support,43-5071,2,Technology & Software,13.1
16,Office & Administrative Support,43-5071,3,Healthcare & Life Sciences,32.9
16,Office & Administrative Support,43-5071,5,Management Consulting Firms,5.0
16,Office & Administrative Support,43-5071,6,Accounting & Tax Firms,0.5
16,Office & Administrative Support,43-5071,7,Advertising & PR Agencies,3.3
16,Office & Administrative Support,43-5071,8,Staffing & Recruitment Agencies,31.7
16,Office & Administrative Support,43-5071,9,Real Estate & Property,0.9
16,Office & Administrative Support,43-5071,10,Education & Academia,1.2
16,Office & Administrative Support,43-5071,11,Government & Public Administration,8.0
16,Office & Administrative Support,43-5071,12,Media Publishing & Entertainment,1.2
16,Office & Administrative Support,43-5071,13,Energy & Utilities,1.4
16,Office & Administrative Support,43-5071,14,Architecture & Engineering Firms,7.8
16,Office & Administrative Support,43-5071,15,Manufacturing,161.4
16,Office & Administrative Support,43-5071,16,Retail Trade,73.3
16,Office & Administrative Support,43-5071,17,Construction,10.1
16,Office & Administrative Support,43-5071,18,Transportation & Warehousing,131.9
16,Office & Administrative Support,43-5071,19,Wholesale Trade,130.3
16,Office & Administrative Support,43-5071,20,Accommodation & Food Services,5.4
16,Office & Administrative Support,43-5111,2,Technology & Software,0.2
16,Office & Administrative Support,43-5111,3,Healthcare & Life Sciences,1.0
16,Office & Administrative Support,43-5111,5,Management Consulting Firms,0.1
16,Office & Administrative Support,43-5111,8,Staffing & Recruitment Agencies,1.2
16,Office & Administrative Support,43-5111,11,Government & Public Administration,0.4
16,Office & Administrative Support,43-5111,14,Architecture & Engineering Firms,0.7
16,Office & Administrative Support,43-5111,15,Manufacturing,6.1
16,Office & Administrative Support,43-5111,16,Retail Trade,4.5
16,Office & Administrative Support,43-5111,17,Construction,0.6
16,Office & Administrative Support,43-5111,18,Transportation & Warehousing,13.2
16,Office & Administrative Support,43-5111,19,Wholesale Trade,7.3
16,Office & Administrative Support,43-5111,20,Accommodation & Food Services,0.2
16,Office & Administrative Support,43-6011,1,Finance & Financial Services,60.4
